,Price:,1885
,NumberOfPersons:,4
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Wolfsgruener Schloss, Erz Gebirge."
,,
,,
,,
defcase,88,
,objects,
,case,Journey88
,JourneyCode:,88
,HolidayType:,"Recreation,"
,Price:,758
,NumberOfPersons:,3
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"September,"
,Accommodation:,"TwoStars,"
,Hotel:,"Wolfsgruener Schloss, Erz Gebirge."
,,
,,
,,
defcase,89,
,objects,
,case,Journey89
,JourneyCode:,89
,HolidayType:,"Wandering,"
,Price:,1828
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Am Fichtelberg, Erz Gebirge."
,,
,,
,,
defcase,90,
,objects,
,case,Journey90
,JourneyCode:,90
,HolidayType:,"Wandering,"
,Price:,918
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Am Fichtelberg, Erz Gebirge."
,,
,,
,,
defcase,91,
,objects,
,case,Journey91
,JourneyCode:,91
,HolidayType:,"Wandering,"
,Price:,2738
,NumberOfPersons:,3
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Am Fichtelberg, Erz Gebirge."
,,
,,
,,
defcase,92,
,objects,
,case,Journey92
,JourneyCode:,92
,HolidayType:,"Recreation,"
,Price:,1828
,NumberOfPersons:,3
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Sporthotel, Erz Gebirge."
,,
,,
,,
defcase,93,
,objects,
,case,Journey93
,JourneyCode:,93
,HolidayType:,"Recreation,"
,Price:,918
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Sporthotel, Erz Gebirge."
,,
,,
,,
defcase,94,
,objects,
,case,Journey94
,JourneyCode:,94
,HolidayType:,"Wandering,"
,Price:,1580
,NumberOfPersons:,4
,Region:,"ErzGebirge,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Kur- und Sporthotel, Erz Gebirge."
,,
,,
,,
defcase,95,
,objects,
,case,Journey95
,JourneyCode:,95
,HolidayType:,"Wandering,"
,Price:,958
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Kur- und Sporthotel, Erz Gebirge."
,,
,,
,,
defcase,96,
,objects,
,case,Journey96
,JourneyCode:,96
,HolidayType:,"Wandering,"
,Price:,2385
,NumberOfPersons:,3
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Kur- und Sporthotel, Erz Gebirge."
,,
,,
,,
defcase,97,
,objects,
,case,Journey97
,JourneyCode:,97
,HolidayType:,"Recreation,"
,Price:,1372
,NumberOfPersons:,3
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Panorama, Erz Gebirge."
,,
,,
,,
defcase,98,
,objects,
,case,Journey98
,JourneyCode:,98
,HolidayType:,"Recreation,"
,Price:,2188
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Panorama, Erz Gebirge."
,,
,,
,,
defcase,99,
,objects,
,case,Journey99
,JourneyCode:,99
,HolidayType:,"Active,"
,Price:,1098
,NumberOfPersons:,2
,Region:,"ErzGebirge,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Panorama, Erz Gebirge."
,,
,,
,,
defcase,100,
,objects,
,case,Journey100
,JourneyCode:,100
,HolidayType:,"Recreation,"
,Price:,478
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Brockenscheideck, Harz."
,,
,,
,,
defcase,101,
,objects,
,case,Journey101
,JourneyCode:,101
,HolidayType:,"Wandering,"
,Price:,948
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Train,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Brockenscheideck, Harz."
,,
,,
,,
defcase,102,
,objects,
,case,Journey102
,JourneyCode:,102
,HolidayType:,"Recreation,"
,Price:,1072
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Waldfrieden, Harz."
,,
,,
,,
defcase,103,
,objects,
,case,Journey103
,JourneyCode:,103
,HolidayType:,"Recreation,"
,Price:,1501
,NumberOfPersons:,4
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Waldfrieden, Harz."
,,
,,
,,
defcase,104,
,objects,
,case,Journey104
,JourneyCode:,104
,HolidayType:,"Recreation,"
,Price:,1868
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Waldfrieden, Harz."
,,
,,
,,
defcase,105,
,objects,
,case,Journey105
,JourneyCode:,105
,HolidayType:,"Wandering,"
,Price:,1172
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Waldfrieden, Harz."
,,
,,
,,
defcase,106,
,objects,
,case,Journey106
,JourneyCode:,106
,HolidayType:,"Recreation,"
,Price:,1888
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"FiveStars,"
,Hotel:,"Hotel Maritim, Harz."
,,
,,
,,
defcase,107,
,objects,
,case,Journey107
,JourneyCode:,107
,HolidayType:,"Recreation,"
,Price:,1888
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"FiveStars,"
,Hotel:,"Hotel Maritim, Harz."
,,
,,
,,
defcase,108,
,objects,
,case,Journey108
,JourneyCode:,108
,HolidayType:,"Wandering,"
,Price:,3768
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"FiveStars,"
,Hotel:,"Hotel Maritim, Harz."
,,
,,
,,
defcase,109,
,objects,
,case,Journey109
,JourneyCode:,109
,HolidayType:,"Recreation,"
,Price:,484
,NumberOfPersons:,2
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Harz.
,,
,,
,,
defcase,110,
,objects,
,case,Journey110
,JourneyCode:,110
,HolidayType:,"Recreation,"
,Price:,374
,NumberOfPersons:,4
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Harz.
,,
,,
,,
defcase,111,
,objects,
,case,Journey111
,JourneyCode:,111
,HolidayType:,"Recreation,"
,Price:,589
,NumberOfPersons:,3
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Harz.
,,
,,
,,
defcase,112,
,objects,
,case,Journey112
,JourneyCode:,112
,HolidayType:,"Wandering,"
,Price:,719
,NumberOfPersons:,4
,Region:,"Harz,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Harz.
,,
,,
,,
defcase,113,
,objects,
,case,Journey113
,JourneyCode:,113
,HolidayType:,"Wandering,"
,Price:,1248
,NumberOfPersons:,4
,Region:,"Harz,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Harz.
,,
,,
,,
defcase,114,
,objects,
,case,Journey114
,JourneyCode:,114
,HolidayType:,"Bathing,"
,Price:,398
,NumberOfPersons:,2
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Murra, North Sea."
,,
,,
,,
defcase,115,
,objects,
,case,Journey115
,JourneyCode:,115
,HolidayType:,"Recreation,"
,Price:,398
,NumberOfPersons:,2
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Murra, North Sea."
,,
,,
,,
defcase,116,
,objects,
,case,Journey116
,JourneyCode:,116
,HolidayType:,"Bathing,"
,Price:,1348
,NumberOfPersons:,3
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"TwoStars,"
,Hotel:,"Pension Nina, North Sea."
,,
,,
,,
defcase,117,
,objects,
,case,Journey117
,JourneyCode:,117
,HolidayType:,"Bathing,"
,Price:,1348
,NumberOfPersons:,2
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Pension Nina, North Sea."
,,
,,
,,
defcase,118,
,objects,
,case,Journey118
,JourneyCode:,118
,HolidayType:,"Recreation,"
,Price:,3228
,NumberOfPersons:,2
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Silbermoeve, North Sea."
,,
,,
,,
defcase,119,
,objects,
,case,Journey119
,JourneyCode:,119
,HolidayType:,"Recreation,"
,Price:,1618
,NumberOfPersons:,2
,Region:,"NorthSea,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"September,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Silbermoeve, North Sea."
,,
,,
,,
defcase,120,
,objects,
,case,Journey120
,JourneyCode:,120
,HolidayType:,"Bathing,"
,Price:,719
,NumberOfPersons:,4
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat North Sea.
,,
,,
,,
defcase,121,
,objects,
,case,Journey121
,JourneyCode:,121
,HolidayType:,"Bathing,"
,Price:,669
,NumberOfPersons:,6
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat North Sea.
,,
,,
,,
defcase,122,
,objects,
,case,Journey122
,JourneyCode:,122
,HolidayType:,"Bathing,"
,Price:,2108
,NumberOfPersons:,4
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat North Sea.
,,
,,
,,
defcase,123,
,objects,
,case,Journey123
,JourneyCode:,123
,HolidayType:,"Recreation,"
,Price:,579
,NumberOfPersons:,4
,Region:,"NorthSea,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat North Sea.
,,
,,
,,
defcase,124,
,objects,
,case,Journey124
,JourneyCode:,124
,HolidayType:,"Recreation,"
,Price:,664
,NumberOfPersons:,5
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat North Sea.
,,
,,
,,
defcase,125,
,objects,
,case,Journey125
,JourneyCode:,125
,HolidayType:,"Recreation,"
,Price:,1138
,NumberOfPersons:,4
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat North Sea.
,,
,,
,,
defcase,126,
,objects,
,case,Journey126
,JourneyCode:,126
,HolidayType:,"Active,"
,Price:,2198
,NumberOfPersons:,3
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat North Sea.
,,
,,
,,
defcase,127,
,objects,
,case,Journey127
,JourneyCode:,127
,HolidayType:,"Recreation,"
,Price:,1044
,NumberOfPersons:,6
,Region:,"NorthSea,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat North Sea.
,,
,,
,,
defcase,128,
,objects,
,case,Journey128
,JourneyCode:,128
,HolidayType:,"Active,"
,Price:,719
,NumberOfPersons:,3
,Region:,"NorthSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Sylt.
,,
,,
,,
defcase,129,
,objects,
,case,Journey129
,JourneyCode:,129
,HolidayType:,"Bathing,"
,Price:,1828
,NumberOfPersons:,2
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Stoertebeker, Zingst."
,,
,,
,,
defcase,130,
,objects,
,case,Journey130
,JourneyCode:,130
,HolidayType:,"Bathing,"
,Price:,918
,NumberOfPersons:,3
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Stoertebeker, Zingst."
,,
,,
,,
defcase,131,
,objects,
,case,Journey131
,JourneyCode:,131
,HolidayType:,"Recreation,"
,Price:,918
,NumberOfPersons:,2
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Am Leuchtturm, Warnemuende."
,,
,,
,,
defcase,132,
,objects,
,case,Journey132
,JourneyCode:,132
,HolidayType:,"Recreation,"
,Price:,1147
,NumberOfPersons:,3
,Region:,"BalticSea,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"September,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Am Leuchtturm, Warnemuende."
,,
,,
,,
defcase,133,
,objects,
,case,Journey133
,JourneyCode:,133
,HolidayType:,"Bathing,"
,Price:,1047
,NumberOfPersons:,3
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Baltic, Usedom."
,,
,,
,,
defcase,134,
,objects,
,case,Journey134
,JourneyCode:,134
,HolidayType:,"Bathing,"
,Price:,2472
,NumberOfPersons:,4
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Baltic, Usedom."
,,
,,
,,
defcase,135,
,objects,
,case,Journey135
,JourneyCode:,135
,HolidayType:,"Recreation,"
,Price:,2226
,NumberOfPersons:,3
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"NobisHotel, Ruegen."
,,
,,
,,
defcase,136,
,objects,
,case,Journey136
,JourneyCode:,136
,HolidayType:,"Bathing,"
,Price:,1438
,NumberOfPersons:,2
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Ostseehotel, Wustrow."
,,
,,
,,
defcase,137,
,objects,
,case,Journey137
,JourneyCode:,137
,HolidayType:,"Active,"
,Price:,1797
,NumberOfPersons:,3
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Ostseehotel, Wustrow."
,,
,,
,,
defcase,138,
,objects,
,case,Journey138
,JourneyCode:,138
,HolidayType:,"Bathing,"
,Price:,1044
,NumberOfPersons:,4
,Region:,"BalticSea,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Baltic Sea.
,,
,,
,,
defcase,139,
,objects,
,case,Journey139
,JourneyCode:,139
,HolidayType:,"Bathing,"
,Price:,639
,NumberOfPersons:,2
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Fehmarn.
,,
,,
,,
defcase,140,
,objects,
,case,Journey140
,JourneyCode:,140
,HolidayType:,"Bathing,"
,Price:,1818
,NumberOfPersons:,2
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,"H.Flat, Ruegen."
,,
,,
,,
defcase,141,
,objects,
,case,Journey141
,JourneyCode:,141
,HolidayType:,"Recreation,"
,Price:,539
,NumberOfPersons:,4
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Baltic Sea.
,,
,,
,,
defcase,142,
,objects,
,case,Journey142
,JourneyCode:,142
,HolidayType:,"Recreation,"
,Price:,709
,NumberOfPersons:,6
,Region:,"BalticSea,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Baltic Sea.
,,
,,
,,
defcase,143,
,objects,
,case,Journey143
,JourneyCode:,143
,HolidayType:,"Active,"
,Price:,994
,NumberOfPersons:,4
,Region:,"BalticSea,"
,Transportation:,"Train,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Baltic Sea.
,,
,,
,,
defcase,144,
,objects,
,case,Journey144
,JourneyCode:,144
,HolidayType:,"Wandering,"
,Price:,547
,NumberOfPersons:,3
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Hirschen, Black Forest."
,,
,,
,,
defcase,145,
,objects,
,case,Journey145
,JourneyCode:,145
,HolidayType:,"Recreation,"
,Price:,868
,NumberOfPersons:,2
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Hirschen, Black Forest."
,,
,,
,,
defcase,146,
,objects,
,case,Journey146
,JourneyCode:,146
,HolidayType:,"Wandering,"
,Price:,907
,NumberOfPersons:,3
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Waldwinkel, Black Forest."
,,
,,
,,
defcase,147,
,objects,
,case,Journey147
,JourneyCode:,147
,HolidayType:,"Wandering,"
,Price:,698
,NumberOfPersons:,2
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Waldwinkel, Black Forest."
,,
,,
,,
defcase,148,
,objects,
,case,Journey148
,JourneyCode:,148
,HolidayType:,"Wandering,"
,Price:,738
,NumberOfPersons:,2
,Region:,"BlackForest,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"September,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Berghotel Kandel, Black Forest."
,,
,,
,,
defcase,149,
,objects,
,case,Journey149
,JourneyCode:,149
,HolidayType:,"Recreation,"
,Price:,922
,NumberOfPersons:,3
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Berghotel Kandel, Black Forest."
,,
,,
,,
defcase,150,
,objects,
,case,Journey150
,JourneyCode:,150
,HolidayType:,"Wandering,"
,Price:,3732
,NumberOfPersons:,4
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Kurhotel, Black Forest."
,,
,,
,,
defcase,151,
,objects,
,case,Journey151
,JourneyCode:,151
,HolidayType:,"Recreation,"
,Price:,1138
,NumberOfPersons:,2
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Kurhotel, Black Forest."
,,
,,
,,
defcase,152,
,objects,
,case,Journey152
,JourneyCode:,152
,HolidayType:,"Wandering,"
,Price:,449
,NumberOfPersons:,2
,Region:,"BlackForest,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Black Forest.
,,
,,
,,
defcase,153,
,objects,
,case,Journey153
,JourneyCode:,153
,HolidayType:,"Wandering,"
,Price:,459
,NumberOfPersons:,5
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Black Forest.
,,
,,
,,
defcase,154,
,objects,
,case,Journey154
,JourneyCode:,154
,HolidayType:,"Wandering,"
,Price:,1039
,NumberOfPersons:,3
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Black Forest.
,,
,,
,,
defcase,155,
,objects,
,case,Journey155
,JourneyCode:,155
,HolidayType:,"Wandering,"
,Price:,2538
,NumberOfPersons:,3
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Black Forest.
,,
,,
,,
defcase,156,
,objects,
,case,Journey156
,JourneyCode:,156
,HolidayType:,"Recreation,"
,Price:,1313
,NumberOfPersons:,2
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Black Forest.
,,
,,
,,
defcase,157,
,objects,
,case,Journey157
,JourneyCode:,157
,HolidayType:,"Recreation,"
,Price:,904
,NumberOfPersons:,6
,Region:,"BlackForest,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"October,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Black Forest.
,,
,,
,,
defcase,158,
,objects,
,case,Journey158
,JourneyCode:,158
,HolidayType:,"Recreation,"
,Price:,984
,NumberOfPersons:,7
,Region:,"BlackForest,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Black Forest.
,,
,,
,,
defcase,159,
,objects,
,case,Journey159
,JourneyCode:,159
,HolidayType:,"Recreation,"
,Price:,638
,NumberOfPersons:,2
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"May,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Berghotel Oberhof, Thuringia."
,,
,,
,,
defcase,160,
,objects,
,case,Journey160
,JourneyCode:,160
,HolidayType:,"Recreation,"
,Price:,922
,NumberOfPersons:,3
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Berghotel Oberhof, Thuringia."
,,
,,
,,
defcase,161,
,objects,
,case,Journey161
,JourneyCode:,161
,HolidayType:,"Active,"
,Price:,998
,NumberOfPersons:,2
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Finsterbergen, Thuringia."
,,
,,
,,
defcase,162,
,objects,
,case,Journey162
,JourneyCode:,162
,HolidayType:,"Wandering,"
,Price:,2588
,NumberOfPersons:,3
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Finsterbergen, Thuringia."
,,
,,
,,
defcase,163,
,objects,
,case,Journey163
,JourneyCode:,163
,HolidayType:,"Wandering,"
,Price:,1377
,NumberOfPersons:,4
,Region:,"Thuringia,"
,Transportation:,"Train,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rennsteig, Thuringia."
,,
,,
,,
defcase,164,
,objects,
,case,Journey164
,JourneyCode:,164
,HolidayType:,"Recreation,"
,Price:,918
,NumberOfPersons:,2
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"September,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rennsteig, Thuringia."
,,
,,
,,
defcase,165,
,objects,
,case,Journey165
,JourneyCode:,165
,HolidayType:,"Active,"
,Price:,2285
,NumberOfPersons:,3
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rennsteig, Thuringia."
,,
,,
,,
defcase,166,
,objects,
,case,Journey166
,JourneyCode:,166
,HolidayType:,"Recreation,"
,Price:,2668
,NumberOfPersons:,2
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"October,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Panorama, Thuringia."
,,
,,
,,
defcase,167,
,objects,
,case,Journey167
,JourneyCode:,167
,HolidayType:,"Active,"
,Price:,1497
,NumberOfPersons:,3
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Panorama, Thuringia."
,,
,,
,,
defcase,168,
,objects,
,case,Journey168
,JourneyCode:,168
,HolidayType:,"Active,"
,Price:,2388
,NumberOfPersons:,3
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Panorama, Thuringia."
,,
,,
,,
defcase,169,
,objects,
,case,Journey169
,JourneyCode:,169
,HolidayType:,"Recreation,"
,Price:,589
,NumberOfPersons:,4
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Thuringia.
,,
,,
,,
defcase,170,
,objects,
,case,Journey170
,JourneyCode:,170
,HolidayType:,"Recreation,"
,Price:,1128
,NumberOfPersons:,4
,Region:,"Thuringia,"
,Transportation:,"Train,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Thuringia.
,,
,,
,,
defcase,171,
,objects,
,case,Journey171
,JourneyCode:,171
,HolidayType:,"Recreation,"
,Price:,589
,NumberOfPersons:,4
,Region:,"Thuringia,"
,Transportation:,"Car,"
,Duration:,7
